shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1251115,47.28266468,-1.48557518,19932
1251115,47.28266468,-1.48557518,19941
1251115,47.28838631,-1.48413143,19942
1251115,47.28838631,-1.48413143,19951
1251115,47.29234637,-1.48692971,19952
1251115,47.29234637,-1.48692971,19961
1251115,47.29430114,-1.48773150,19962
1251115,47.29430114,-1.48773150,19971
1251115,47.29614184,-1.48653946,19972
1251115,47.29614184,-1.48653946,19981
1251115,47.29709079,-1.48779883,19982
1251115,47.29709079,-1.48779883,19991
1251115,47.29710622,-1.49005046,19992
1251115,47.29710622,-1.49005046,20001
1251115,47.29889879,-1.49031126,20002
1251115,47.29889879,-1.49031126,20011
1251115,47.30066718,-1.48858445,20012
1251115,47.30066718,-1.48858445,20021
1251115,47.30365167,-1.48548819,20022
1251115,47.30365167,-1.48548819,20031
1251115,47.30242198,-1.48182549,20032
1251115,47.30242198,-1.48182549,20041
1251115,47.30034674,-1.48194193,20042
1251016,47.30034674,-1.48194193,18491
1251016,47.30242198,-1.48182549,18492
1251016,47.30242198,-1.48182549,18501
1251016,47.30364730,-1.48562028,18502
1251016,47.30364730,-1.48562028,18511
1251016,47.30085125,-1.48846524,18512
1251016,47.30085125,-1.48846524,18521
1251016,47.29889441,-1.49044333,18522
1251016,47.29889441,-1.49044333,18531
1251016,47.29715228,-1.49137760,18532
1251016,47.29715228,-1.49137760,18541
1251016,47.29708641,-1.48793090,18542
1251016,47.29708641,-1.48793090,18551
1251016,47.29586793,-1.48665224,18552
1251016,47.29586793,-1.48665224,18561
1251016,47.29457943,-1.48748666,18562
1251016,47.29457943,-1.48748666,18571
1251016,47.29225652,-1.48692328,18572
1251016,47.29225652,-1.48692328,18581
1251016,47.28748346,-1.48419923,18582
1251016,47.28748346,-1.48419923,18591
1251016,47.28177057,-1.48537888,18592
1251016,47.28177057,-1.48537888,18601
1251016,47.27934905,-1.48507335,18602
1251016,47.27934905,-1.48507335,18611
1251016,47.27766816,-1.48415913,18612
1251016,47.27766816,-1.48415913,18621
1251016,47.27561477,-1.48361533,18622
1251016,47.27561477,-1.48361533,18631
1251016,47.27263229,-1.48393143,18632
1251016,47.27263229,-1.48393143,18641
1251016,47.27032049,-1.48575094,18642
1251016,47.27032049,-1.48575094,18651
1251016,47.26686483,-1.48947308,18652
1251016,47.26686483,-1.48947308,18661
1251016,47.26518631,-1.48713021,18662
1251016,47.26518631,-1.48713021,18671
1251016,47.25990043,-1.48765170,18672
1251016,47.25990043,-1.48765170,18681
1251016,47.25323850,-1.48757200,18682
1251016,47.25323850,-1.48757200,18691
1251016,47.25071836,-1.48752402,18692
1251016,47.25071836,-1.48752402,18701
1251016,47.24907482,-1.48820006,18702
1251016,47.24907482,-1.48820006,18711
1251016,47.24669068,-1.49490701,18712
1251016,47.24669068,-1.49490701,18721
1251016,47.24580282,-1.50264660,18722
1251016,47.24580282,-1.50264660,18731
1251016,47.24392676,-1.50489247,18732
1251016,47.24392676,-1.50489247,18741
1251016,47.24148518,-1.50789102,18742
1251016,47.24148518,-1.50789102,18751
1251016,47.23861884,-1.50742048,18752
1251016,47.23861884,-1.50742048,18761
1251016,47.23560107,-1.50879037,18762
1251016,47.23560107,-1.50879037,18771
1251016,47.23335669,-1.51127357,18772
1251016,47.23335669,-1.51127357,18781
1251016,47.23157642,-1.51603777,18782
1251016,47.23157642,-1.51603777,18791
1251016,47.22985168,-1.51644242,18792
1251016,47.22985168,-1.51644242,18801
1251016,47.22763193,-1.51548924,18802
1251016,47.22763193,-1.51548924,18811
1251016,47.22658792,-1.51977705,18812
1251016,47.22658792,-1.51977705,18821
1251016,47.22615791,-1.52186142,18822
1271112,47.23588821,-1.50828208,18841
1271112,47.23861884,-1.50742048,18842
1271112,47.23861884,-1.50742048,18851
1271112,47.24100954,-1.50865030,18852
1271112,47.24100954,-1.50865030,18861
1271112,47.24430373,-1.50439053,18862
1271112,47.24430373,-1.50439053,18871
1271112,47.24600009,-1.50213173,18872
1271112,47.24600009,-1.50213173,18881
1271112,47.24723416,-1.49481369,18882
1271112,47.24723416,-1.49481369,18891
1271112,47.25176590,-1.49937116,18892
1271112,47.25176590,-1.49937116,18901
1271112,47.25411511,-1.49914288,18902
1271112,47.25411511,-1.49914288,18911
1271112,47.25447241,-1.49652294,18912
1271112,47.25447241,-1.49652294,18921
1271112,47.25688956,-1.49153714,18922
1271112,47.25688956,-1.49153714,18931
1271112,47.25673385,-1.48808660,18932
1271112,47.25673385,-1.48808660,18941
1271112,47.25323850,-1.48757200,18942
1271112,47.25323850,-1.48757200,18951
1271112,47.25071836,-1.48752402,18952
1271112,47.25071836,-1.48752402,18961
1271112,47.25035223,-1.48498474,18962
1271112,47.25035223,-1.48498474,18971
1271112,47.25092822,-1.48119010,18972
1271112,47.25092822,-1.48119010,18981
1271112,47.25357239,-1.47476516,18982
1271112,47.25357239,-1.47476516,18991
1271112,47.25511460,-1.47170041,18992
1271112,47.25511460,-1.47170041,19001
1271112,47.25627992,-1.46913780,19002
1271112,47.25627992,-1.46913780,19011
1271112,47.25709884,-1.46615358,19012
1271112,47.25709884,-1.46615358,19021
1271112,47.25807410,-1.45841813,19022
1271112,47.25807410,-1.45841813,19031
1271112,47.26054278,-1.44906847,19032
1271112,47.26054278,-1.44906847,19041
1271112,47.26244371,-1.44602801,19042
1271112,47.26244371,-1.44602801,19051
1271112,47.26495622,-1.44355980,19052
1271112,47.26495622,-1.44355980,19061
1271112,47.26655719,-1.44142385,19062
1271112,47.26655719,-1.44142385,19071
1271112,47.26828686,-1.43810608,19072
1271112,47.26828686,-1.43810608,19081
1271112,47.26953696,-1.43568045,19082
1271112,47.26953696,-1.43568045,19091
1271112,47.27152739,-1.43264535,19092
1271112,47.27152739,-1.43264535,19101
1271112,47.27416824,-1.42899425,19102
1271112,47.27416824,-1.42899425,19111
1271112,47.27613635,-1.42939758,19112
1271112,47.27613635,-1.42939758,19121
1271112,47.27421430,-1.43309950,19122
1271112,47.27421430,-1.43309950,19131
1271112,47.27263937,-1.43444392,19132
1271112,47.27263937,-1.43444392,19141
1271112,47.27521402,-1.43833070,19142
1271112,47.27521402,-1.43833070,19151
1271112,47.27561915,-1.44246145,19152
1271112,47.27561915,-1.44246145,19161
1271112,47.27248637,-1.44462168,19162
1271112,47.27248637,-1.44462168,19171
1271112,47.27147205,-1.44534382,19172
1271112,47.27147205,-1.44534382,19181
1271112,47.27007669,-1.44670053,19182
1271112,47.27007669,-1.44670053,19191
1271112,47.26884475,-1.44581947,19192
1271112,47.26884475,-1.44581947,19201
1271112,47.26657684,-1.44632051,19202
1371043,47.22707245,-1.51875427,17421
1371043,47.22753768,-1.51561466,17422
1371043,47.22753768,-1.51561466,17431
1371043,47.23021107,-1.51646831,17432
1371043,47.23021107,-1.51646831,17441
1371043,47.23158083,-1.51590587,17442
1371043,47.23158083,-1.51590587,17451
1371043,47.23355399,-1.51075885,17452
1371043,47.23355399,-1.51075885,17461
1371043,47.23588821,-1.50828208,17462
1371043,47.23588821,-1.50828208,17471
1371043,47.23861884,-1.50742048,17472
1371043,47.23861884,-1.50742048,17481
1371043,47.24100954,-1.50865030,17482
1371043,47.24100954,-1.50865030,17491
1371043,47.24430373,-1.50439053,17492
1371043,47.24430373,-1.50439053,17501
1371043,47.24600009,-1.50213173,17502
1371043,47.24600009,-1.50213173,17511
1371043,47.24660522,-1.49476863,17512
1371043,47.24660522,-1.49476863,17521
1371043,47.24898935,-1.48806168,17522
1371043,47.24898935,-1.48806168,17531
1371043,47.25035223,-1.48498474,17532
1371043,47.25035223,-1.48498474,17541
1371043,47.25092822,-1.48119010,17542
1371043,47.25092822,-1.48119010,17551
1371043,47.25357239,-1.47476516,17552
1371043,47.25357239,-1.47476516,17561
1371043,47.25511460,-1.47170041,17562
1371043,47.25511460,-1.47170041,17571
1371043,47.25627992,-1.46913780,17572
1371043,47.25627992,-1.46913780,17581
1371043,47.25709884,-1.46615358,17582
1371043,47.25709884,-1.46615358,17591
1371043,47.25807410,-1.45841813,17592
1371043,47.25807410,-1.45841813,17601
1371043,47.26054278,-1.44906847,17602
1371043,47.26054278,-1.44906847,17611
1371043,47.26244371,-1.44602801,17612
1371043,47.26244371,-1.44602801,17621
1371043,47.26495622,-1.44355980,17622
1371043,47.26495622,-1.44355980,17631
1371043,47.26655719,-1.44142385,17632
1371043,47.26655719,-1.44142385,17641
1371043,47.26828686,-1.43810608,17642
1371043,47.26828686,-1.43810608,17651
1371043,47.26953696,-1.43568045,17652
1371043,47.26953696,-1.43568045,17661
1371043,47.27152739,-1.43264535,17662
1371043,47.27152739,-1.43264535,17671
1371043,47.27416824,-1.42899425,17672
1371043,47.27416824,-1.42899425,17681
1371043,47.27613635,-1.42939758,17682
1371043,47.27613635,-1.42939758,17691
1371043,47.27421430,-1.43309950,17692
1371043,47.27421430,-1.43309950,17701
1371043,47.27263937,-1.43444392,17702
1371043,47.27263937,-1.43444392,17711
1371043,47.27521402,-1.43833070,17712
1371043,47.27521402,-1.43833070,17721
1371043,47.27561915,-1.44246145,17722
1371043,47.27561915,-1.44246145,17731
1371043,47.27248637,-1.44462168,17732
1371043,47.27248637,-1.44462168,17741
1371043,47.27147205,-1.44534382,17742
1371043,47.27147205,-1.44534382,17751
1371043,47.27007669,-1.44670053,17752
1371043,47.27007669,-1.44670053,17761
1371043,47.26884475,-1.44581947,17762
1371043,47.26884475,-1.44581947,17771
1371043,47.26657684,-1.44632051,17772
1371044,47.22615791,-1.52186142,17791
1371044,47.22707245,-1.51875427,17792
1371044,47.22707245,-1.51875427,17801
1371044,47.22753768,-1.51561466,17802
1371044,47.22753768,-1.51561466,17811
1371044,47.23021107,-1.51646831,17812
1371044,47.23021107,-1.51646831,17821
1371044,47.23158083,-1.51590587,17822
1371044,47.23158083,-1.51590587,17831
1371044,47.23355399,-1.51075885,17832
1371044,47.23355399,-1.51075885,17841
1371044,47.23588821,-1.50828208,17842
1371044,47.23588821,-1.50828208,17851
1371044,47.23861884,-1.50742048,17852
1371044,47.23861884,-1.50742048,17861
1371044,47.24100954,-1.50865030,17862
1371044,47.24100954,-1.50865030,17871
1371044,47.24430373,-1.50439053,17872
1371044,47.24430373,-1.50439053,17881
1371044,47.24600009,-1.50213173,17882
1371044,47.24600009,-1.50213173,17891
1371044,47.24660522,-1.49476863,17892
1371044,47.24660522,-1.49476863,17901
1371044,47.24898935,-1.48806168,17902
1371044,47.24898935,-1.48806168,17911
1371044,47.25035223,-1.48498474,17912
1371044,47.25035223,-1.48498474,17921
1371044,47.25092822,-1.48119010,17922
1371044,47.25092822,-1.48119010,17931
1371044,47.25357239,-1.47476516,17932
1371044,47.25357239,-1.47476516,17941
1371044,47.25511460,-1.47170041,17942
1371044,47.25511460,-1.47170041,17951
1371044,47.25627992,-1.46913780,17952
1371044,47.25627992,-1.46913780,17961
1371044,47.25709884,-1.46615358,17962
1371044,47.25709884,-1.46615358,17971
1371044,47.25807410,-1.45841813,17972
1371044,47.25807410,-1.45841813,17981
1371044,47.26054278,-1.44906847,17982
1371044,47.26054278,-1.44906847,17991
1371044,47.26244371,-1.44602801,17992
1371044,47.26244371,-1.44602801,18001
1371044,47.26495622,-1.44355980,18002
1371044,47.26495622,-1.44355980,18011
1371044,47.26655719,-1.44142385,18012
1371044,47.26655719,-1.44142385,18021
1371044,47.26828686,-1.43810608,18022
1371044,47.26828686,-1.43810608,18031
1371044,47.26953696,-1.43568045,18032
1371044,47.26953696,-1.43568045,18041
1371044,47.27152739,-1.43264535,18042
1371044,47.27152739,-1.43264535,18051
1371044,47.27416824,-1.42899425,18052
1371044,47.27416824,-1.42899425,18061
1371044,47.27613635,-1.42939758,18062
1371044,47.27613635,-1.42939758,18071
1371044,47.27421430,-1.43309950,18072
1371044,47.27421430,-1.43309950,18081
1371044,47.27263937,-1.43444392,18082
1371044,47.27263937,-1.43444392,18091
1371044,47.27521402,-1.43833070,18092
1371044,47.27521402,-1.43833070,18101
1371044,47.27561915,-1.44246145,18102
1371044,47.27561915,-1.44246145,18111
1371044,47.27248637,-1.44462168,18112
1371044,47.27248637,-1.44462168,18121
1371044,47.27147205,-1.44534382,18122
1371044,47.27147205,-1.44534382,18131
1371044,47.27007669,-1.44670053,18132
1371044,47.27007669,-1.44670053,18141
1371044,47.26884475,-1.44581947,18142
1371044,47.26884475,-1.44581947,18151
1371044,47.26657684,-1.44632051,18152
1371045,47.23588821,-1.50828208,18171
1371045,47.23861884,-1.50742048,18172
1371045,47.23861884,-1.50742048,18181
1371045,47.24100954,-1.50865030,18182
1371045,47.24100954,-1.50865030,18191
1371045,47.24430373,-1.50439053,18192
1371045,47.24430373,-1.50439053,18201
1371045,47.24600009,-1.50213173,18202
1371045,47.24600009,-1.50213173,18211
1371045,47.24660522,-1.49476863,18212
1371045,47.24660522,-1.49476863,18221
1371045,47.24898935,-1.48806168,18222
1371045,47.24898935,-1.48806168,18231
1371045,47.25035223,-1.48498474,18232
1371045,47.25035223,-1.48498474,18241
1371045,47.25092822,-1.48119010,18242
1371045,47.25092822,-1.48119010,18251
1371045,47.25357239,-1.47476516,18252
1371045,47.25357239,-1.47476516,18261
1371045,47.25511460,-1.47170041,18262
1371045,47.25511460,-1.47170041,18271
1371045,47.25627992,-1.46913780,18272
1371045,47.25627992,-1.46913780,18281
1371045,47.25709884,-1.46615358,18282
1371045,47.25709884,-1.46615358,18291
1371045,47.25807410,-1.45841813,18292
1371045,47.25807410,-1.45841813,18301
1371045,47.26054278,-1.44906847,18302
1371045,47.26054278,-1.44906847,18311
1371045,47.26244371,-1.44602801,18312
1371045,47.26244371,-1.44602801,18321
1371045,47.26495622,-1.44355980,18322
1371045,47.26495622,-1.44355980,18331
1371045,47.26655719,-1.44142385,18332
1371045,47.26655719,-1.44142385,18341
1371045,47.26828686,-1.43810608,18342
1371045,47.26828686,-1.43810608,18351
1371045,47.26953696,-1.43568045,18352
1371045,47.26953696,-1.43568045,18361
1371045,47.27152739,-1.43264535,18362
1371045,47.27152739,-1.43264535,18371
1371045,47.27416824,-1.42899425,18372
1371045,47.27416824,-1.42899425,18381
1371045,47.27613635,-1.42939758,18382
1371045,47.27613635,-1.42939758,18391
1371045,47.27421430,-1.43309950,18392
1371045,47.27421430,-1.43309950,18401
1371045,47.27263937,-1.43444392,18402
1371045,47.27263937,-1.43444392,18411
1371045,47.27521402,-1.43833070,18412
1371045,47.27521402,-1.43833070,18421
1371045,47.27561915,-1.44246145,18422
1371045,47.27561915,-1.44246145,18431
1371045,47.27248637,-1.44462168,18432
1371045,47.27248637,-1.44462168,18441
1371045,47.27147205,-1.44534382,18442
1371045,47.27147205,-1.44534382,18451
1371045,47.27007669,-1.44670053,18452
1371045,47.27007669,-1.44670053,18461
1371045,47.26884475,-1.44581947,18462
1371045,47.26884475,-1.44581947,18471
1371045,47.26657684,-1.44632051,18472
1371146,47.27416824,-1.42899425,17081
1371146,47.27613635,-1.42939758,17082
1371146,47.27613635,-1.42939758,17091
1371146,47.27421430,-1.43309950,17092
1371146,47.27421430,-1.43309950,17101
1371146,47.27263937,-1.43444392,17102
1371146,47.27263937,-1.43444392,17111
1371146,47.27521402,-1.43833070,17112
1371146,47.27521402,-1.43833070,17121
1371146,47.27561915,-1.44246145,17122
1371146,47.27561915,-1.44246145,17131
1371146,47.27248637,-1.44462168,17132
1371146,47.27248637,-1.44462168,17141
1371146,47.27147205,-1.44534382,17142
1371146,47.27147205,-1.44534382,17151
1371146,47.27007669,-1.44670053,17152
1371146,47.27007669,-1.44670053,17161
1371146,47.26884475,-1.44581947,17162
1371146,47.26884475,-1.44581947,17171
1371146,47.26657684,-1.44632051,17172
1371146,47.26657684,-1.44632051,17181
1371146,47.26484041,-1.44434541,17182
1371146,47.26484041,-1.44434541,17191
1371146,47.26243505,-1.44629199,17192
1371146,47.26243505,-1.44629199,17201
1371146,47.25996468,-1.45021813,17202
1371146,47.25996468,-1.45021813,17211
1371146,47.25814223,-1.45908439,17212
1371146,47.25814223,-1.45908439,17221
1371146,47.25709013,-1.46641753,17222
1371146,47.25709013,-1.46641753,17231
1371146,47.25666109,-1.46850352,17232
1371146,47.25666109,-1.46850352,17241
1371146,47.25501168,-1.47208992,17242
1371146,47.25501168,-1.47208992,17251
1371146,47.25337524,-1.47528020,17252
1371146,47.25337524,-1.47528020,17261
1371146,47.25099185,-1.48198826,17262
1371146,47.25099185,-1.48198826,17271
1371146,47.25034785,-1.48511670,17272
1371146,47.25034785,-1.48511670,17281
1371146,47.24907482,-1.48820006,17282
1371146,47.24907482,-1.48820006,17291
1371146,47.24669068,-1.49490701,17292
1371146,47.24669068,-1.49490701,17301
1371146,47.24580282,-1.50264660,17302
1371146,47.24580282,-1.50264660,17311
1371146,47.24392676,-1.50489247,17312
1371146,47.24392676,-1.50489247,17321
1371146,47.24148518,-1.50789102,17322
1371146,47.24148518,-1.50789102,17331
1371146,47.23861884,-1.50742048,17332
1371146,47.23861884,-1.50742048,17341
1371146,47.23560107,-1.50879037,17342
1371146,47.23560107,-1.50879037,17351
1371146,47.23335669,-1.51127357,17352
1371146,47.23335669,-1.51127357,17361
1371146,47.23157642,-1.51603777,17362
1371146,47.23157642,-1.51603777,17371
1371146,47.22985168,-1.51644242,17372
1371146,47.22985168,-1.51644242,17381
1371146,47.22763193,-1.51548924,17382
1371146,47.22763193,-1.51548924,17391
1371146,47.22658792,-1.51977705,17392
1371146,47.22658792,-1.51977705,17401
1371146,47.22615791,-1.52186142,17402
C110274,47.19779586,-1.59355306,13421
C110274,47.19822269,-1.58895923,13422
C110274,47.19822269,-1.58895923,13431
C110274,47.19948051,-1.58905149,13432
C110274,47.19948051,-1.58905149,13441
C110274,47.20136272,-1.58667861,13442
C110274,47.20136272,-1.58667861,13451
C110274,47.20267876,-1.58241386,13452
C110274,47.20267876,-1.58241386,13461
C110274,47.20353220,-1.58115476,13462
C110274,47.20353220,-1.58115476,13471
C110274,47.20555361,-1.57998111,13472
C110274,47.20555361,-1.57998111,13481
C110274,47.20803766,-1.57844471,13482
C110274,47.20803766,-1.57844471,13491
C110274,47.21089003,-1.57667075,13492
C110274,47.21089003,-1.57667075,13501
C110274,47.21383670,-1.57477131,13502
C110274,47.21383670,-1.57477131,13511
C110274,47.21445630,-1.57243725,13512
C110274,47.21445630,-1.57243725,13521
C110274,47.21440626,-1.56860019,13522
C110274,47.21440626,-1.56860019,13531
C110274,47.21490855,-1.56440687,13532
C110274,47.21490855,-1.56440687,13541
C110274,47.21571590,-1.55917818,13542
C110274,47.21571590,-1.55917818,13551
C110274,47.21696856,-1.55675776,13552
C110274,47.21696856,-1.55675776,13561
C110274,47.21777194,-1.55430456,13562
C110274,47.21777194,-1.55430456,13571
C110274,47.21813049,-1.55168676,13572
C110274,47.21813049,-1.55168676,13581
C110274,47.21879945,-1.55054562,13582
C110274,47.21879945,-1.55054562,13591
C110274,47.22027162,-1.54695102,13592
C110274,47.22027162,-1.54695102,13601
C110274,47.22217173,-1.54669235,13602
C110274,47.22217173,-1.54669235,13611
C110274,47.22403084,-1.54497641,13612
C110274,47.22403084,-1.54497641,13621
C110274,47.22755156,-1.54205870,13622
C110274,47.22755156,-1.54205870,13631
C110274,47.22941061,-1.54034242,13632
C110274,47.22941061,-1.54034242,13641
C110274,47.23183531,-1.53787365,13642
C110274,47.23183531,-1.53787365,13651
C110274,47.23434980,-1.53541116,13652
C110274,47.23434980,-1.53541116,13661
C110274,47.23666684,-1.53346310,13662
C110274,47.23666684,-1.53346310,13671
C110274,47.24055106,-1.53043801,13672
C110274,47.24055106,-1.53043801,13681
C110274,47.24280469,-1.52769143,13682
C110274,47.24280469,-1.52769143,13691
C110274,47.24560617,-1.52471966,13692
C110274,47.24560617,-1.52471966,13701
C110274,47.24890692,-1.52297402,13702
C111275,47.24890692,-1.52297402,13131
C111275,47.24532337,-1.52509601,13132
C111275,47.24532337,-1.52509601,13141
C111275,47.24270600,-1.52794880,13142
C111275,47.24270600,-1.52794880,13151
C111275,47.24101799,-1.52994279,13152
C111275,47.24101799,-1.52994279,13161
C111275,47.23657256,-1.53358852,13162
C111275,47.23657256,-1.53358852,13171
C111275,47.23341589,-1.53640139,13172
C111275,47.23341589,-1.53640139,13181
C111275,47.23108993,-1.53861300,13182
C111275,47.23108993,-1.53861300,13191
C111275,47.22894363,-1.54083745,13192
C111275,47.22894363,-1.54083745,13201
C111275,47.22624932,-1.54328641,13202
C111275,47.22624932,-1.54328641,13211
C111275,47.22356385,-1.54547135,13212
C111275,47.22356385,-1.54547135,13221
C111275,47.22188441,-1.54720031,13222
C111275,47.22188441,-1.54720031,13231
C111275,47.21925313,-1.55044639,13232
C111275,47.21925313,-1.55044639,13241
C111275,47.21812159,-1.55195050,13242
C111275,47.21812159,-1.55195050,13251
C111275,47.21794718,-1.55444950,13252
C111275,47.21794718,-1.55444950,13261
C111275,47.21669457,-1.55687002,13262
C111275,47.21669457,-1.55687002,13271
C111275,47.21558147,-1.56049028,13272
C111275,47.21558147,-1.56049028,13281
C111275,47.21489962,-1.56467059,13282
C111275,47.21489962,-1.56467059,13291
C111275,47.21450057,-1.56847489,13292
C111275,47.21450057,-1.56847489,13301
C111275,47.21454167,-1.57257567,13302
C111275,47.21454167,-1.57257567,13311
C111275,47.21383222,-1.57490316,13312
C111275,47.21383222,-1.57490316,13321
C111275,47.21181087,-1.57607719,13322
C111275,47.21181087,-1.57607719,13331
C111275,47.20813199,-1.57831944,13332
C111275,47.20813199,-1.57831944,13341
C111275,47.20646998,-1.57951951,13342
C111275,47.20646998,-1.57951951,13351
C111275,47.20408023,-1.58093056,13352
C111275,47.20408023,-1.58093056,13361
C111275,47.20276412,-1.58255227,13362
C111275,47.20276412,-1.58255227,13371
C111275,47.20163226,-1.58669837,13372
C111275,47.20163226,-1.58669837,13381
C111275,47.20055415,-1.58926240,13382
C111275,47.20055415,-1.58926240,13391
C111275,47.19821371,-1.58922286,13392
C111275,47.19821371,-1.58922286,13401
C111275,47.19788570,-1.59355966,13402
C111290,47.21490855,-1.56440687,13721
C111290,47.21571270,-1.56459769,13722
C111290,47.21571270,-1.56459769,13731
C111290,47.21450057,-1.56847489,13732
C111290,47.21450057,-1.56847489,13741
C111290,47.21454167,-1.57257567,13742
C111290,47.21454167,-1.57257567,13751
C111290,47.21383222,-1.57490316,13752
C111290,47.21383222,-1.57490316,13761
C111290,47.21181087,-1.57607719,13762
C111290,47.21181087,-1.57607719,13771
C111290,47.20813199,-1.57831944,13772
C111290,47.20813199,-1.57831944,13781
C111290,47.20646998,-1.57951951,13782
C111290,47.20646998,-1.57951951,13791
C111290,47.20408023,-1.58093056,13792
C111290,47.20408023,-1.58093056,13801
C111290,47.20276412,-1.58255227,13802
C111290,47.20276412,-1.58255227,13811
C111290,47.20163226,-1.58669837,13812
C111290,47.20163226,-1.58669837,13821
C111290,47.20055415,-1.58926240,13822
C111290,47.20055415,-1.58926240,13831
C111290,47.19821371,-1.58922286,13832
C111290,47.19821371,-1.58922286,13841
C111290,47.19788570,-1.59355966,13842
C110291,47.21971125,-1.55021528,13861
C110291,47.22027162,-1.54695102,13862
C110291,47.22027162,-1.54695102,13871
C110291,47.22217173,-1.54669235,13872
C110291,47.22217173,-1.54669235,13881
C110291,47.22403084,-1.54497641,13882
C110291,47.22403084,-1.54497641,13891
C110291,47.22755156,-1.54205870,13892
C110291,47.22755156,-1.54205870,13901
C110291,47.22941061,-1.54034242,13902
C110291,47.22941061,-1.54034242,13911
C110291,47.23183531,-1.53787365,13912
C110291,47.23183531,-1.53787365,13921
C110291,47.23434980,-1.53541116,13922
C110291,47.23434980,-1.53541116,13931
C110291,47.23666684,-1.53346310,13932
C110291,47.23666684,-1.53346310,13941
C110291,47.24055106,-1.53043801,13942
C110291,47.24055106,-1.53043801,13951
C110291,47.24280469,-1.52769143,13952
C110291,47.24280469,-1.52769143,13961
C110291,47.24560617,-1.52471966,13962
C110291,47.24560617,-1.52471966,13971
C110291,47.24890692,-1.52297402,13972
C110295,47.19779586,-1.59355306,12881
C110295,47.19822269,-1.58895923,12882
C110295,47.19822269,-1.58895923,12891
C110295,47.19948051,-1.58905149,12892
C110295,47.19948051,-1.58905149,12901
C110295,47.20136272,-1.58667861,12902
C110295,47.20136272,-1.58667861,12911
C110295,47.20267876,-1.58241386,12912
C110295,47.20267876,-1.58241386,12921
C110295,47.20353220,-1.58115476,12922
C110295,47.20353220,-1.58115476,12931
C110295,47.20555361,-1.57998111,12932
C110295,47.20555361,-1.57998111,12941
C110295,47.20803766,-1.57844471,12942
C110295,47.20803766,-1.57844471,12951
C110295,47.21089003,-1.57667075,12952
C110295,47.21089003,-1.57667075,12961
C110295,47.21383670,-1.57477131,12962
C110295,47.21383670,-1.57477131,12971
C110295,47.21445630,-1.57243725,12972
C110295,47.21445630,-1.57243725,12981
C110295,47.21440626,-1.56860019,12982
C110295,47.21440626,-1.56860019,12991
C110295,47.21490855,-1.56440687,12992
C111305,47.24890692,-1.52297402,13011
C111305,47.24532337,-1.52509601,13012
C111305,47.24532337,-1.52509601,13021
C111305,47.24270600,-1.52794880,13022
C111305,47.24270600,-1.52794880,13031
C111305,47.24101799,-1.52994279,13032
C111305,47.24101799,-1.52994279,13041
C111305,47.23657256,-1.53358852,13042
C111305,47.23657256,-1.53358852,13051
C111305,47.23341589,-1.53640139,13052
C111305,47.23341589,-1.53640139,13061
C111305,47.23108993,-1.53861300,13062
C111305,47.23108993,-1.53861300,13071
C111305,47.22894363,-1.54083745,13072
C111305,47.22894363,-1.54083745,13081
C111305,47.22624932,-1.54328641,13082
C111305,47.22624932,-1.54328641,13091
C111305,47.22356385,-1.54547135,13092
C111305,47.22356385,-1.54547135,13101
C111305,47.22188441,-1.54720031,13102
C111305,47.22188441,-1.54720031,13111
C111305,47.21971125,-1.55021528,13112
C610281,47.22978615,-1.61679561,14671
C610281,47.22798140,-1.61163773,14672
C610281,47.22798140,-1.61163773,14681
C610281,47.22889385,-1.60866390,14682
C610281,47.22889385,-1.60866390,14691
C610281,47.22878637,-1.60654038,14692
C610281,47.22878637,-1.60654038,14701
C610281,47.22880079,-1.59821130,14702
C610281,47.22880079,-1.59821130,14711
C610281,47.22710255,-1.60046633,14712
C610281,47.22710255,-1.60046633,14721
C610281,47.22438473,-1.60092736,14722
C610281,47.22438473,-1.60092736,14731
C610281,47.22306432,-1.59739271,14732
C610281,47.22306432,-1.59739271,14741
C610281,47.22180226,-1.59214384,14742
C610281,47.22180226,-1.59214384,14751
C610281,47.22223794,-1.58464004,14752
C610281,47.22223794,-1.58464004,14761
C610281,47.22251630,-1.58175188,14762
C610281,47.22251630,-1.58175188,14771
C610281,47.22181526,-1.57852760,14772
C610281,47.22181526,-1.57852760,14781
C610281,47.21913271,-1.57264675,14782
C610281,47.21913271,-1.57264675,14791
C610281,47.21773053,-1.56884285,14792
C610281,47.21773053,-1.56884285,14801
C610281,47.21689462,-1.56693114,14802
C610281,47.21689462,-1.56693114,14811
C610281,47.21537117,-1.56404403,14812
C610281,47.21537117,-1.56404403,14821
C610281,47.21571590,-1.55917818,14822
C610281,47.21571590,-1.55917818,14831
C610281,47.21696856,-1.55675776,14832
C610281,47.21696856,-1.55675776,14841
C610281,47.21777194,-1.55430456,14842
C610281,47.21777194,-1.55430456,14851
C610281,47.21813049,-1.55168676,14852
C610281,47.21813049,-1.55168676,14861
C610281,47.21879945,-1.55054562,14862
C610281,47.21879945,-1.55054562,14871
C610281,47.22253740,-1.55187487,14872
C610281,47.22253740,-1.55187487,14881
C610281,47.22440993,-1.54976344,14882
C610281,47.22440993,-1.54976344,14891
C610281,47.22583320,-1.54761923,14892
C610281,47.22583320,-1.54761923,14901
C610281,47.22817710,-1.54488064,14902
C610281,47.22817710,-1.54488064,14911
